"Country or Area","Year","Value","Value Footnotes","Unit"
"Kuwait","2008","100","","%"
"Kuwait","2007","100","","%"
"Kuwait","2006","100","","%"
"Kuwait","2005","100","","%"
"Kuwait","2004","100","","%"
"Kuwait","2003","100","","%"
"Kuwait","2002","100","","%"
"Kuwait","2001","100","","%"
"Kuwait","2000","100","","%"
"Latvia","2013","100","","%"
"Latvia","2012","100","","%"
"Latvia","2011","100","","%"
"Latvia","2010","100","","%"
"Latvia","2009","100","","%"
"Latvia","2008","100","","%"
"Latvia","2007","100","","%"
"Latvia","2006","66.9000015258789","","%"
"Latvia","2005","67.5999984741211","","%"
"Latvia","2004","68.0999984741211","","%"
"Latvia","2003","72.4000015258789","","%"
"Latvia","2002","67.4000015258789","","%"
"Liechtenstein","2015","98.6999969482422","","%"
"Lithuania","2015","76.6579971313477","","%"
"Lithuania","2014","75.4140014648438","","%"
"Lithuania","2013","74.1829986572266","","%"
"Lithuania","2012","74.0719985961914","","%"
"Luxembourg","2015","98.5","","%"
"Luxembourg","2014","99","","%"
"Luxembourg","2013","100","","%"
"Luxembourg","2012","100","","%"
"Luxembourg","2011","100","","%"
"Luxembourg","2010","98.6999969482422","","%"
"Luxembourg","2003","100","9","%"
"Luxembourg","1999","100","","%"
"Luxembourg","1995","100","","%"
"Luxembourg","1994","100","","%"
"Madagascar","2005","0","14","%"
"Madagascar","2004","0","14","%"
"Madagascar","2003","0","14","%"
"Madagascar","2002","0","14","%"
"Madagascar","2001","0","14","%"
"Madagascar","2000","0","14","%"
"Madagascar","1999","0","14","%"
"Madagascar","1995","0","14","%"
"Madagascar","1990","0","14","%"
"Malaysia","2015","77.7344818115234","15","%"
"Malaysia","2014","76.6273803710938","15","%"
"Malaysia","2013","75.1092987060547","15","%"
"Malaysia","2012","73.6999969482422","15","%"
"Malaysia","2011","72.5","15","%"
"Malaysia","2010","73.6999969482422","15","%"
"Malaysia","2009","73.0999984741211","15","%"
"Malaysia","2008","69.3000030517578","15","%"
"Malaysia","2007","66.1999969482422","15","%"
"Maldives","2012","50","","%"
"Maldives","2011","50","","%"
"Maldives","2010","47","","%"
"Maldives","2009","41","","%"
"Maldives","2008","38","","%"
"Maldives","2007","35","","%"
"Maldives","2006","35","","%"
"Maldives","2005","35","","%"
"Maldives","2004","35","","%"
"Maldives","2003","35","","%"
"Maldives","2002","35","","%"
"Maldives","2001","35","","%"
"Mali","2015","23.2000007629395","","%"
"Mali","2013","23.1000003814697","","%"
"Mali","2009","14","","%"
"Malta","2015","100","","%"
"Malta","2014","100","","%"
"Malta","2013","100","","%"
"Malta","2012","100","","%"
"Malta","2011","100","","%"
"Malta","2010","20.7299995422363","","%"
"Malta","2009","23.3999996185303","","%"
"Malta","2008","16.5","","%"
"Malta","2007","10.1000003814697","","%"
"Malta","2006","11","","%"
"Malta","2005","15","","%"
"Malta","2004","15.1000003814697","","%"
"Malta","2003","18","","%"
"Malta","2002","17.7000007629395","","%"
"Malta","2001","15.8999996185303","","%"
"Malta","2000","15.8000001907349","","%"
"Malta","1999","13","","%"
"Malta","1998","13","","%"
"Malta","1997","13","","%"
"Malta","1996","13","","%"
"Malta","1995","13","","%"
"Marshall Islands","2007","0","","%"
"Marshall Islands","2006","0","","%"
"Marshall Islands","2005","0","","%"
"Marshall Islands","2004","0","","%"
"Marshall Islands","2003","0","","%"
"Marshall Islands","2002","0","","%"
"Marshall Islands","2001","0","","%"
"Marshall Islands","2000","0","","%"
"Marshall Islands","1999","0","","%"
"Marshall Islands","1998","0","","%"
"Marshall Islands","1997","0","","%"
"Marshall Islands","1996","0","","%"
"Marshall Islands","1995","0","","%"
"Marshall Islands","1990","0","","%"
"Martinique","2012","90","","%"
"Martinique","2004","48.2000007629395","","%"
"Martinique","2001","44.3199996948242","","%"
"Mauritius","2015","25","","%"
"Mauritius","2014","24","","%"
"Mauritius","2013","23","","%"
"Mauritius","2012","22.2399997711182","16","%"
"Mauritius","2011","20.9799995422363","16","%"
"Mauritius","2010","20.1000003814697","16","%"
"Mauritius","2009","19.4599990844727","16","%"
"Mauritius","2008","19.3999996185303","17","%"
"Mauritius","2007","19.0499992370605","17","%"
"Mauritius","2000","20","","%"
"Mauritius","1999","15","","%"
"Mauritius","1998","10","","%"
"Mauritius","1997","10","","%"
"Mauritius","1996","10","","%"
"Mauritius","1995","10","","%"
"Mauritius","1990","10","","%"
"Mexico","2013","50.1914291381836","","%"
"Mexico","2012","47.4599990844727","","%"
"Mexico","2011","46.5","","%"
"Mexico","2010","44.7697715759277","","%"
"Mexico","2009","42.1493148803711","","%"
"Mexico","2008","40.2099990844727","","%"
"Mexico","2007","38.310001373291","","%"
"Mexico","2006","36.0999984741211","","%"
"Mexico","2005","35","","%"
"Mexico","2004","31.5","","%"
"Mexico","2003","29.7000007629395","","%"
"Mexico","2002","27.7000007629395","","%"
"Mexico","2001","25.2000007629395","","%"
"Mexico","2000","22.8999996185303","","%"
"Mexico","1993","21.7999992370605","","%"
"Monaco","2015","100","","%"
"Monaco","2014","100","","%"
"Monaco","2013","100","","%"
"Monaco","2012","100","","%"
"Monaco","2011","100","","%"
"Monaco","2010","100","","%"
"Monaco","2009","100","","%"
"Monaco","2008","100","","%"
"Monaco","2007","100","","%"
"Monaco","2006","100","","%"
"Monaco","2005","100","","%"
"Monaco","2004","100","","%"
"Monaco","2003","100","","%"
"Monaco","2002","100","","%"
"Monaco","2001","100","","%"
"Monaco","2000","100","","%"
"Monaco","1999","100","","%"
"Monaco","1998","100","","%"
"Monaco","1997","100","","%"
"Monaco","1996","100","","%"
"Monaco","1995","100","","%"
"Monaco","1990","100","","%"
"Montenegro","2012","18","","%"
"Montenegro","2011","18","","%"
"Montenegro","2010","18","","%"
"Montenegro","2009","18","","%"
"Montenegro","2008","17","","%"
"Montenegro","2007","15","","%"
"Montenegro","2006","11","","%"
"Montenegro","2005","10","","%"
"Netherlands","2015","100","","%"
"Netherlands","2014","100","","%"
"Netherlands","2013","100","","%"
"Netherlands","2012","100","","%"
"Netherlands","2011","100","","%"
"Netherlands","2010","100","","%"
"Netherlands","2008","100","","%"
"Netherlands","2006","100","","%"
"Netherlands","2005","100","","%"
"Netherlands","2004","100","","%"
"Netherlands","2003","100","","%"
"Netherlands","2002","100","","%"
"Netherlands","2001","100","","%"
"Netherlands","2000","100","","%"
"Netherlands","1999","100","","%"
"Netherlands","1998","100","","%"
"Netherlands","1997","100","","%"
"Netherlands","1996","99","","%"
"Netherlands","1995","99.4000015258789","","%"
"Netherlands","1994","99","","%"
"Netherlands","1993","99","","%"
"Netherlands","1992","98","","%"
"Netherlands","1991","98","","%"
"Netherlands","1990","98","","%"
"New Zealand","2015","84.0999984741211","","%"
"New Zealand","2014","82","","%"
"New Zealand","2013","82","","%"
"New Zealand","2012","82","","%"
"New Zealand","2011","82","","%"
"New Zealand","2010","81.8000030517578","","%"
"New Zealand","2009","81.6999969482422","","%"
"New Zealand","2008","81.6999969482422","","%"
"New Zealand","2007","81.5999984741211","","%"
"New Zealand","2006","81.5","","%"
"New Zealand","2005","81.3000030517578","","%"
"New Zealand","2004","81.0999984741211","","%"
"New Zealand","2003","80.8000030517578","","%"
"New Zealand","2002","80.5","","%"
"New Zealand","2001","80.5","","%"
"New Zealand","2000","80.8000030517578","","%"
"New Zealand","1999","80","","%"
"New Zealand","1998","80","","%"
"New Zealand","1997","80","","%"
"New Zealand","1996","80","","%"
"New Zealand","1995","80","","%"
"New Zealand","1990","80","","%"
"Norway","2015","98.9000015258789","","%"
"Norway","2014","97.5","","%"
"Norway","2013","97.5999984741211","","%"
"Norway","2012","97.6999969482422","","%"
"Norway","2011","97.5","","%"
"Norway","2010","97.4000015258789","","%"
"Norway","2009","96.5","","%"
"Norway","2008","95.5","","%"
"Norway","2007","95.5999984741211","","%"
"Norway","2006","96.1999969482422","","%"
"Norway","2005","95.6999969482422","","%"
"Norway","2004","93.6999969482422","","%"
"Norway","2003","93.5","","%"
"Norway","2002","91.8000030517578","","%"
"Norway","2001","93.1999969482422","","%"
"Norway","2000","94.0999984741211","","%"
"Norway","1999","93","","%"
