"Country or Area","Year","Value","Value Footnotes","Unit"
"Costa Rica","2014","547.028076171875","","1000 cubic metres/day"
"Costa Rica","2013","536.021545410156","","1000 cubic metres/day"
"Costa Rica","2012","544.302734375","","1000 cubic metres/day"
"Costa Rica","2011","540.291198730469","","1000 cubic metres/day"
"Costa Rica","2010","533.00439453125","","1000 cubic metres/day"
"Costa Rica","2009","318.070190429688","","1000 cubic metres/day"
"Costa Rica","2008","316.476928710938","6","1000 cubic metres/day"
"Croatia","2015","1403.8876953125","","1000 cubic metres/day"
"Croatia","2014","1191.89587402344","","1000 cubic metres/day"
"Croatia","2013","1245.75341796875","7","1000 cubic metres/day"
"Croatia","2012","1092.32873535156","7","1000 cubic metres/day"
"Croatia","2011","1171.23291015625","","1000 cubic metres/day"
"Croatia","2010","1108.76708984375","","1000 cubic metres/day"
"Croatia","2009","1174.5205078125","","1000 cubic metres/day"
"Croatia","2008","1150.41101074219","","1000 cubic metres/day"
"Egypt","2015","32600","","1000 cubic metres/day"
"Georgia","2000","1115.59997558594","","1000 cubic metres/day"
"Georgia","1999","1226","","1000 cubic metres/day"
"Georgia","1998","1409","","1000 cubic metres/day"
"Georgia","1997","1752","","1000 cubic metres/day"
"Georgia","1996","1732","","1000 cubic metres/day"
"Georgia","1995","1085","","1000 cubic metres/day"
"Iraq","2015","1930.40002441406","","1000 cubic metres/day"
"Iraq","2014","1724.30004882813","8","1000 cubic metres/day"
"Iraq","2013","1895.80004882813","8","1000 cubic metres/day"
"Iraq","2012","28761.80078125","9","1000 cubic metres/day"
"Iraq","2011","1937.69995117188","","1000 cubic metres/day"
"Iraq","2010","2069","","1000 cubic metres/day"
"Iraq","2009","1665.5","","1000 cubic metres/day"
"Iraq","2008","991.099975585938","10","1000 cubic metres/day"
"Iraq","2007","2164.69995117188","","1000 cubic metres/day"
"Iraq","2006","1205.09997558594","","1000 cubic metres/day"
"Iraq","2005","1525.5","","1000 cubic metres/day"
"Kazakhstan","2015","16216","","1000 cubic metres/day"
"Kazakhstan","2014","16907","","1000 cubic metres/day"
"Kazakhstan","2013","16455","","1000 cubic metres/day"
"Kazakhstan","2012","15403","","1000 cubic metres/day"
"Kazakhstan","2011","15183","","1000 cubic metres/day"
"Kazakhstan","2010","16395","","1000 cubic metres/day"
"Kazakhstan","2009","14708","","1000 cubic metres/day"
"Kazakhstan","2008","14155","","1000 cubic metres/day"
"Kazakhstan","2007","15638","","1000 cubic metres/day"
"Kazakhstan","2006","11706","","1000 cubic metres/day"
"Kazakhstan","2005","10330","","1000 cubic metres/day"
"Kazakhstan","2004","10123","","1000 cubic metres/day"
"Luxembourg","1999","49.3150672912598","","1000 cubic metres/day"
"Luxembourg","1995","56.9863014221191","","1000 cubic metres/day"
"Malta","2015","204.08219909668","11","1000 cubic metres/day"
"Malta","2014","190.493148803711","11","1000 cubic metres/day"
"Malta","2013","183.397262573242","11","1000 cubic metres/day"
"Malta","2012","193.671234130859","11","1000 cubic metres/day"
"Malta","2011","209.890411376953","11","1000 cubic metres/day"
"Malta","2010","188.24658203125","11","1000 cubic metres/day"
"Malta","2009","218.904113769531","11","1000 cubic metres/day"
"Malta","2008","176.712326049805","11","1000 cubic metres/day"
"Malta","2007","204.931503295898","11","1000 cubic metres/day"
"Malta","2006","184.931503295898","11","1000 cubic metres/day"
"Malta","2005","174.520553588867","11","1000 cubic metres/day"
"Malta","2004","162.191787719727","","1000 cubic metres/day"
"Malta","2003","249.58903503418","","1000 cubic metres/day"
"Malta","2002","152.054794311523","","1000 cubic metres/day"
"Malta","2001","126.027397155762","","1000 cubic metres/day"
"Malta","2000","151.506851196289","","1000 cubic metres/day"
"Monaco","2015","16.8250007629395","12","1000 cubic metres/day"
"Monaco","2014","21.1720008850098","12","1000 cubic metres/day"
"Monaco","2013","18.9909992218018","12","1000 cubic metres/day"
"Monaco","2012","16.1399993896484","12","1000 cubic metres/day"
"Monaco","2011","17.0599994659424","12","1000 cubic metres/day"
"Monaco","2010","17.7999992370605","12","1000 cubic metres/day"
"Monaco","2009","18.0450000762939","12","1000 cubic metres/day"
"Monaco","2008","17.617000579834","12","1000 cubic metres/day"
"Monaco","2007","16.3859996795654","12","1000 cubic metres/day"
"Monaco","2006","17.0909996032715","12","1000 cubic metres/day"
"Monaco","2005","17.2229995727539","12","1000 cubic metres/day"
"Monaco","2004","17.5499992370605","12","1000 cubic metres/day"
"Monaco","2003","18.5200004577637","12","1000 cubic metres/day"
"Monaco","2002","19.8600006103516","12","1000 cubic metres/day"
"Monaco","2001","19.8299999237061","12","1000 cubic metres/day"
"Monaco","2000","21.1000003814697","12","1000 cubic metres/day"
"Monaco","1999","18.6000003814697","12","1000 cubic metres/day"
"Montenegro","2011","30501","","1000 cubic metres/day"
"Montenegro","2008","35849","","1000 cubic metres/day"
"Montenegro","2005","33131","","1000 cubic metres/day"
"Montenegro","2002","40054","","1000 cubic metres/day"
"Morocco","2015","2054.80004882813","","1000 cubic metres/day"
"Panama","2015","859.431030273438","13","1000 cubic metres/day"
"Panama","2014","832.032287597656","13","1000 cubic metres/day"
"Panama","2013","799.361450195313","13","1000 cubic metres/day"
"Panama","2012","771.362426757813","13","1000 cubic metres/day"
"Panama","2011","749.318786621094","13","1000 cubic metres/day"
"Panama","2010","752.281799316406","13","1000 cubic metres/day"
"Panama","2009","721.910278320313","13","1000 cubic metres/day"
"Panama","2008","700.42138671875","13","1000 cubic metres/day"
"Panama","2007","673.992858886719","13","1000 cubic metres/day"
"Panama","2006","637.545532226563","13","1000 cubic metres/day"
"Panama","2005","589.872680664063","13","1000 cubic metres/day"
"Panama","2004","569.79833984375","13","1000 cubic metres/day"
"Panama","2003","537.261413574219","13","1000 cubic metres/day"
"Panama","2002","537.230407714844","13","1000 cubic metres/day"
"Panama","2001","507.861633300781","13","1000 cubic metres/day"
"Panama","2000","538.109313964844","13","1000 cubic metres/day"
"Peru","2015","2283.021484375","","1000 cubic metres/day"
"Peru","2014","2579.14868164063","","1000 cubic metres/day"
"Peru","2013","2187.83471679688","","1000 cubic metres/day"
"Peru","2012","2063.30029296875","","1000 cubic metres/day"
"Peru","2011","2198.04467773438","","1000 cubic metres/day"
"Peru","2010","2151.08935546875","","1000 cubic metres/day"
"Peru","2009","2148.45532226563","","1000 cubic metres/day"
"Peru","2008","2115.24853515625","","1000 cubic metres/day"
"Peru","2007","2047.35266113281","","1000 cubic metres/day"
"Peru","2006","2083.525390625","","1000 cubic metres/day"
"Poland","2015","5813.97265625","","1000 cubic metres/day"
"Poland","2014","5819.17822265625","","1000 cubic metres/day"
"Poland","2013","5938.35595703125","","1000 cubic metres/day"
"Poland","2012","6025.4794921875","","1000 cubic metres/day"
"Poland","2011","6224.3837890625","","1000 cubic metres/day"
"Poland","2010","6327.123046875","","1000 cubic metres/day"
"Poland","2009","6021.91796875","","1000 cubic metres/day"
"Poland","2008","6127.67138671875","","1000 cubic metres/day"
"Poland","2007","5892.876953125","","1000 cubic metres/day"
"Poland","2006","5829.31494140625","","1000 cubic metres/day"
"Poland","2005","5794.79443359375","","1000 cubic metres/day"
"Poland","2004","5849.041015625","","1000 cubic metres/day"
"Poland","2003","5961.095703125","","1000 cubic metres/day"
"Poland","2002","6242.4658203125","","1000 cubic metres/day"
"Poland","2001","6581.91796875","","1000 cubic metres/day"
"Poland","2000","6853.4248046875","","1000 cubic metres/day"
"Poland","1999","7301.095703125","","1000 cubic metres/day"
"Poland","1998","7676.4384765625","","1000 cubic metres/day"
"Poland","1997","7805.75341796875","","1000 cubic metres/day"
"Poland","1996","7983.013671875","","1000 cubic metres/day"
"Poland","1995","8273.150390625","","1000 cubic metres/day"
"Poland","1994","8720","","1000 cubic metres/day"
"Poland","1993","8633.97265625","","1000 cubic metres/day"
"Poland","1992","9483.013671875","","1000 cubic metres/day"
"Poland","1991","10284.931640625","","1000 cubic metres/day"
"Poland","1990","11273.150390625","","1000 cubic metres/day"
"Republic of Moldova","2015","1841.69995117188","","1000 cubic metres/day"
"Republic of Moldova","2014","1836.40002441406","","1000 cubic metres/day"
"Republic of Moldova","2013","1860.5","","1000 cubic metres/day"
"Republic of Moldova","2012","1867.09997558594","","1000 cubic metres/day"
"Republic of Moldova","2011","1879","","1000 cubic metres/day"
"Republic of Moldova","2010","1887.30004882813","","1000 cubic metres/day"
"Republic of Moldova","2009","1872.40002441406","","1000 cubic metres/day"
"Republic of Moldova","2008","1878.19995117188","","1000 cubic metres/day"
"Republic of Moldova","2007","1882.59997558594","","1000 cubic metres/day"
"Republic of Moldova","2006","1903.90002441406","","1000 cubic metres/day"
"Republic of Moldova","2005","1909","","1000 cubic metres/day"
"Republic of Moldova","2004","1906","","1000 cubic metres/day"
"Republic of Moldova","2003","1896.19995117188","","1000 cubic metres/day"
"Republic of Moldova","2002","1921","","1000 cubic metres/day"
"Republic of Moldova","2001","1961.5","","1000 cubic metres/day"
"Republic of Moldova","2000","2062.69995117188","","1000 cubic metres/day"
"Republic of Moldova","1999","2209.80004882813","","1000 cubic metres/day"
"Republic of Moldova","1998","2859","","1000 cubic metres/day"
"Republic of Moldova","1997","3435.30004882813","","1000 cubic metres/day"
"Republic of Moldova","1996","3839.30004882813","","1000 cubic metres/day"
"Republic of Moldova","1995","3830.10009765625","","1000 cubic metres/day"
"Republic of Moldova","1990","7567.7998046875","","1000 cubic metres/day"
"Romania","2015","5322.4658203125","","1000 cubic metres/day"
"Romania","2014","5410.13720703125","","1000 cubic metres/day"
"Romania","2013","5499.17822265625","","1000 cubic metres/day"
"Romania","2012","13651.78125","","1000 cubic metres/day"
"Romania","2011","15406.5751953125","","1000 cubic metres/day"
"Romania","2010","13353.4248046875","","1000 cubic metres/day"
"Romania","2009","14026.5751953125","","1000 cubic metres/day"
"Romania","2008","15748.21875","","1000 cubic metres/day"
"Romania","2007","13492.0546875","","1000 cubic metres/day"
"Romania","2006","10916.1640625","","1000 cubic metres/day"
"Romania","1994","17260.548828125","","1000 cubic metres/day"
"Romania","1993","17543.5625","","1000 cubic metres/day"
"Saudi Arabia","2016","6858.08203125","","1000 cubic metres/day"
"Saudi Arabia","2015","6632.32861328125","","1000 cubic metres/day"
"Saudi Arabia","2014","6299.17822265625","","1000 cubic metres/day"
"Saudi Arabia","2013","5985.75341796875","","1000 cubic metres/day"
"Saudi Arabia","2012","5536.986328125","","1000 cubic metres/day"
"Saudi Arabia","2011","5309.5888671875","","1000 cubic metres/day"
"Saudi Arabia","2010","5002.73974609375","","1000 cubic metres/day"
"Serbia","2015","1230","","1000 cubic metres/day"
"Serbia","2014","1172","","1000 cubic metres/day"
"Serbia","2013","1231","","1000 cubic metres/day"
"Serbia","2012","1268","","1000 cubic metres/day"
"Serbia","2011","1197","","1000 cubic metres/day"
"Serbia","2010","1292","","1000 cubic metres/day"
"Serbia","2009","1339","","1000 cubic metres/day"
"Serbia","2008","1352","","1000 cubic metres/day"
"Serbia","2007","1395","","1000 cubic metres/day"
"Serbia","2006","1126","","1000 cubic metres/day"
"Serbia","2005","1158","","1000 cubic metres/day"
"Serbia","2004","1127","","1000 cubic metres/day"
"Serbia","2003","1202","","1000 cubic metres/day"
"Serbia","2002","1224","","1000 cubic metres/day"
"Serbia","2001","1192","","1000 cubic metres/day"
"Serbia","2000","1184","","1000 cubic metres/day"
"Singapore","2002","1320","","1000 cubic metres/day"
"Singapore","2001","1293","","1000 cubic metres/day"
"Singapore","2000","1355","","1000 cubic metres/day"
"Singapore","1999","1321","","1000 cubic metres/day"
"Singapore","1998","1314","","1000 cubic metres/day"
"Singapore","1997","1222","","1000 cubic metres/day"
"Singapore","1996","1213","","1000 cubic metres/day"
"Singapore","1995","1189","","1000 cubic metres/day"
"Singapore","1990","885","","1000 cubic metres/day"
"Slovenia","2015","316.438354492188","","1000 cubic metres/day"
"Slovenia","2014","329.863006591797","","1000 cubic metres/day"
"Slovenia","2013","314.794525146484","","1000 cubic metres/day"
"Slovenia","2012","294.24658203125","","1000 cubic metres/day"
"Slovenia","2011","276.164398193359","","1000 cubic metres/day"
"Slovenia","2010","285.205474853516","","1000 cubic metres/day"
"Slovenia","2002","507.123291015625","","1000 cubic metres/day"
"Slovenia","2001","485.205474853516","","1000 cubic metres/day"
"Slovenia","2000","495.616424560547","","1000 cubic metres/day"
"Slovenia","1991","132.876708984375","","1000 cubic metres/day"
"Ukraine","2002","75098.515625","","1000 cubic metres/day"
"Ukraine","2001","79331.9609375","","1000 cubic metres/day"
"Ukraine","2000","82296.8671875","","1000 cubic metres/day"
"Ukraine","1999","86230.0625","","1000 cubic metres/day"
"Ukraine","1998","82867.328125","","1000 cubic metres/day"
"Ukraine","1997","94081.4375","","1000 cubic metres/day"
"Ukraine","1996","105070.3671875","","1000 cubic metres/day"
"Ukraine","1995","112448.8671875","","1000 cubic metres/day"
"Ukraine","1990","152081.0625","","1000 cubic metres/day"
"United Arab Emirates","2015","1985.59997558594","14","1000 cubic metres/day"
"United Arab Emirates","2014","1838.40002441406","14","1000 cubic metres/day"
"United Arab Emirates","2013","1681.80004882813","14","1000 cubic metres/day"
"United Arab Emirates","2012","1578.19995117188","14","1000 cubic metres/day"
"United Arab Emirates","2011","1443.5","14","1000 cubic metres/day"

"fnSeqID","Footnote"
"1","Data refer to households only."
"2","The increase of the indicator compared to previous years is determined by significant increase in volumes of  fisheries started from 2011."
"3","Estimated according to Brazilian Water Resources Report methodology (National Water Agency, 2013)"
"4","These totals include wastewater generated by economic activity 57 - Sewerage."
"5","Increased coverage of the population covered by public water treatment from 2015. By 2015, a decrease in the volume of wastewater without treatment is reported. There are two reasons for that: 1. In 2015, there was more information provided by the Ministry of Health due to a larger number of treatment plants operations reports, which had not been taken into account during the 2008-2014 period and, 2. The first phase of the new treatment plant (called 'Los Tajos') was inaugurated in 2015 for the Greater Metropolitan Area of Costa Rica (GAM). Although official data are not available, an estimated 166,000 people are currently being covered by this plant, which would imply a 4% increase in the population covered by wastewater treatment (preliminary data)."
"6","The total volume of wastewater was estimated using a return coefficient of 70% with respect to net water sold to users, which is the one that the technicians of the Costa Rican Institute of Aqueducts and Sewers (A and A) use to estimate the total wastewater generated. In contrast,  the technicians of the Public Services Company of Heredia used a return coefficient of 75%. Limitation: It should be mentioned that this percentage of 70% used for the estimation is in the lower limit of the range considered by specialists for this variable, which is 70% to 90%, and must be reconsidered in light of new and more precise information."
"7","Provisional."
"8","Report of the Environment Statistics for Iraq for the years 2013-2014 Data Source Ministry of Municipalities and Public Works and the Municipality of Baghdad (decrease in the amount of wastewater produced due to the failure of some stations, which led to the transfer of a section of wastewater to the river directly)."
"9","Data include wastewater generated from all the transformation industries including the electricity sector and oil refiners within the environmental survey for the industry sector for 2012. For other data in this time series, wastewater generated from transformation industries (including electricity sector, oil refiners) is excluded."
"10","Report on Environment Statistics for Iraq 2008 / Data Source Ministry of Municipalities and Public Works and the Secretariat of Baghdad, the reason for the decrease in the quantity of wastewater produced due to the interruption of central processing plants because of maintenance work."
"11","Estimate."
"12","Refers to incoming volume at the wastewater treatment plant."
"13","The wastewater comes from households and some manufacturing industries. Both types of wastewater are discharged to the sewer and can not be accounted for by sector."
"14","Wastewater collected in government and semi-government water treatment plants."
