"Country or Area","Year","Value","Value Footnotes","Unit"
"Azerbaijan","2005","30.2000007629395","","%"
"Azerbaijan","2004","30","","%"
"Azerbaijan","2003","30","","%"
"Bahrain","2015","88","","%"
"Bahrain","2014","90","","%"
"Bahrain","2013","87","","%"
"Bahrain","2012","87","","%"
"Bahrain","2011","88","","%"
"Bahrain","2010","81","","%"
"Bahrain","2009","77","","%"
"Bahrain","2008","65","","%"
"Bahrain","2007","66","","%"
"Bahrain","2006","67","","%"
"Bahrain","2005","70","","%"
"Bahrain","2004","71","","%"
"Bahrain","2003","79","","%"
"Bahrain","2002","77","","%"
"Bahrain","2001","75","","%"
"Bahrain","2000","74","","%"
"Bahrain","1999","71","","%"
"Bahrain","1998","69","","%"
"Bahrain","1997","66","","%"
"Bahrain","1996","65","","%"
"Bahrain","1995","64","","%"
"Bahrain","1990","58","","%"
"Bangladesh","2015","21.7399997711182","1","%"
"Belgium","2013","91.4000015258789","","%"
"Belgium","2012","88.5699996948242","","%"
"Belgium","2011","84.4300003051758","","%"
"Belgium","2010","82.2300033569336","","%"
"Belgium","2009","88.5","","%"
"Belgium","2008","88.1999969482422","2","%"
"Belgium","2007","87.4000015258789","2","%"
"Belgium","2006","85.3000030517578","2","%"
"Belgium","2005","84","2","%"
"Belgium","2004","83.5","","%"
"Belgium","2003","81.9000015258789","","%"
"Belgium","2002","79.8000030517578","","%"
"Belgium","2001","79.8000030517578","","%"
"Belgium","2000","79.0999984741211","","%"
"Belgium","1999","81.3000030517578","","%"
"Belgium","1998","82.4000015258789","","%"
"Belgium","1997","81.1999969482422","","%"
"Belgium","1996","81.0999984741211","","%"
"Belgium","1995","81","","%"
"Belize","2010","60.3730010986328","","%"
"Belize","2000","15.1000003814697","","%"
"Bolivia (Plurinational State of)","2014","50.9213638305664","3","%"
"Bolivia (Plurinational State of)","2013","60.2533226013184","3","%"
"Bolivia (Plurinational State of)","2012","55.1990509033203","3","%"
"Bolivia (Plurinational State of)","2011","48.1069755554199","3","%"
"Bolivia (Plurinational State of)","2009","41.7925033569336","","%"
"Bolivia (Plurinational State of)","2008","45.0609169006348","","%"
"Bolivia (Plurinational State of)","2007","37.7384605407715","","%"
"Bolivia (Plurinational State of)","2006","31.9160251617432","","%"
"Bolivia (Plurinational State of)","2005","36.4000015258789","","%"
"Bolivia (Plurinational State of)","2003","31.3618469238281","4","%"
"Bolivia (Plurinational State of)","2002","30.8999996185303","","%"
"Bolivia (Plurinational State of)","2001","31.0564060211182","","%"
"Bolivia (Plurinational State of)","2000","34.5877876281738","","%"
"Bolivia (Plurinational State of)","1999","32.4739837646484","","%"
"Bolivia (Plurinational State of)","1998","34.4767723083496","","%"
"Bolivia (Plurinational State of)","1997","28.5734748840332","","%"
"Bolivia (Plurinational State of)","1996","25.3351058959961","","%"
"Bosnia and Herzegovina","2015","31","5","%"
"Bosnia and Herzegovina","2014","30","5","%"
"Bosnia and Herzegovina","2013","29","5","%"
"Bosnia and Herzegovina","2012","28","5","%"
"Bosnia and Herzegovina","2011","27","5","%"
"Bosnia and Herzegovina","2010","26","5","%"
"Bosnia and Herzegovina","2009","25","5","%"
"Bosnia and Herzegovina","2008","24","5","%"
"Bosnia and Herzegovina","2007","21","5","%"
"Bosnia and Herzegovina","2006","21","5","%"
"Bosnia and Herzegovina","2005","20","5","%"
"Bosnia and Herzegovina","2004","20","5","%"
"Bosnia and Herzegovina","2003","18","5","%"
"Bosnia and Herzegovina","2002","17","5","%"
"Bosnia and Herzegovina","2001","16","5","%"
"Bosnia and Herzegovina","2000","15","5","%"
"Brazil","2015","57.1100006103516","","%"
"Brazil","2014","55.8199996948242","","%"
"Brazil","2013","56.0499992370605","","%"
"Brazil","2012","54.939998626709","","%"
"Brazil","2011","52.8499984741211","","%"
"Brazil","2009","50.3600006103516","","%"
"Brazil","2008","50.2400016784668","","%"
"Brazil","2007","48.5499992370605","","%"
"Brazil","2006","45.8600006103516","","%"
"Brazil","2005","45.5","","%"
"Brazil","2004","45.3600006103516","","%"
"British Virgin Islands","2001","24.5","","%"
"British Virgin Islands","1991","17.1000003814697","","%"
"Brunei Darussalam","2011","90","","%"
"Brunei Darussalam","2004","88","","%"
"Bulgaria","2015","75.5","","%"
"Bulgaria","2014","74.879997253418","","%"
"Bulgaria","2013","74.6999969482422","","%"
"Bulgaria","2012","74.3399963378906","","%"
"Bulgaria","2011","74.0800018310547","","%"
"Bulgaria","2010","70.6100006103516","","%"
"Bulgaria","2009","70.4000015258789","","%"
"Bulgaria","2008","70","","%"
"Bulgaria","2007","69.6999969482422","","%"
"Bulgaria","2006","69.4000015258789","","%"
"Bulgaria","2005","69","","%"
"Bulgaria","2004","68.6999969482422","","%"
"Bulgaria","2003","68.5999984741211","","%"
"Bulgaria","2002","68.4000015258789","","%"
"Bulgaria","2001","67.9000015258789","","%"
"Bulgaria","2000","66.6999969482422","","%"
"Bulgaria","1999","66.5","","%"
"Bulgaria","1998","66.5","","%"
"Bulgaria","1997","66.5","","%"
"Bulgaria","1996","66.5","","%"
"Bulgaria","1995","66.5","","%"
"Bulgaria","1994","66.5","","%"
"Bulgaria","1993","66.5","","%"
"Cabo Verde","2015","20.8999996185303","6","%"
"Cabo Verde","2014","19.7999992370605","6","%"
"Cabo Verde","2013","20.7000007629395","6","%"
"Cabo Verde","2012","19.5","6","%"
"Cabo Verde","2010","17.2999992370605","6","%"
"Canada","2009","87.0999984741211","7","%"
"Canada","2006","87.8000030517578","","%"
"Canada","2004","90.0999984741211","","%"
"Canada","1999","74.3000030517578","2","%"
"Canada","1996","74.0999984741211","2","%"
"Canada","1994","72.9000015258789","","%"
"Canada","1991","73.0999984741211","2","%"
"Chile","2015","99.8499984741211","","%"
"Chile","2014","99.9300003051758","","%"
"Chile","2013","99.9300003051758","","%"
"Chile","2012","100","","%"
"Chile","2011","96.1399993896484","","%"
"Chile","2010","95.9000015258789","","%"
"Chile","2009","95.5999984741211","2","%"
"Chile","2008","95.3000030517578","2","%"
"Chile","2007","95.1999969482422","2","%"
"Chile","2006","95.2799987792969","2","%"
"Chile","2005","94.9800033569336","2","%"
"Chile","2000","93.3000030517578","","%"
"China","2004","45.6699981689453","","%"
"China","2003","42.3899993896484","","%"
"China","2002","39.9700012207031","","%"
"China","2001","36.4300003051758","","%"
"China","2000","34.25","","%"
"China","1999","31.9300003051758","","%"
"China","1995","19.6900005340576","","%"
"China, Hong Kong Special Administrative Region","2015","93.5","","%"
"China, Hong Kong Special Administrative Region","2014","93.0999984741211","","%"
"China, Hong Kong Special Administrative Region","2013","93.4000015258789","","%"
"China, Hong Kong Special Administrative Region","2012","93.3000030517578","","%"
"China, Hong Kong Special Administrative Region","2011","93.6999969482422","","%"
"China, Hong Kong Special Administrative Region","2010","93.5999984741211","","%"
"China, Hong Kong Special Administrative Region","2009","93.2300033569336","","%"
"China, Hong Kong Special Administrative Region","2008","93.2600021362305","","%"
"China, Hong Kong Special Administrative Region","2007","93.2200012207031","","%"
"China, Hong Kong Special Administrative Region","2006","93.1699981689453","","%"
"China, Hong Kong Special Administrative Region","2005","92.9300003051758","","%"
"China, Hong Kong Special Administrative Region","2004","92.3300018310547","","%"
"China, Hong Kong Special Administrative Region","2003","94.6100006103516","","%"
"China, Hong Kong Special Administrative Region","2002","94.1999969482422","","%"
"China, Hong Kong Special Administrative Region","2001","94.8300018310547","","%"
"China, Hong Kong Special Administrative Region","2000","92.7200012207031","","%"
"China, Hong Kong Special Administrative Region","1999","91.2600021362305","","%"
"China, Macao Special Administrative Region","2015","100","","%"
"China, Macao Special Administrative Region","2014","100","","%"
"China, Macao Special Administrative Region","2013","100","","%"
"China, Macao Special Administrative Region","2012","100","","%"
"China, Macao Special Administrative Region","2011","100","","%"
"China, Macao Special Administrative Region","1996","99.9000015258789","","%"
"China, Macao Special Administrative Region","1995","99.9000015258789","","%"
"Colombia","2014","86.5","","%"
"Colombia","2013","86.1999969482422","","%"
"Colombia","2012","85.8000030517578","","%"
"Colombia","2010","84.3000030517578","","%"
"Colombia","2009","83.9000015258789","","%"
"Colombia","2008","86.0999984741211","","%"
"Colombia","2007","85.1999969482422","","%"
"Colombia","2005","88.9000015258789","","%"
"Colombia","2004","87.6999969482422","","%"
"Colombia","2003","69.9700012207031","","%"
"Costa Rica","2015","21.2600002288818","","%"
"Costa Rica","2014","21.1200008392334","","%"
"Costa Rica","2013","26.5900001525879","","%"
"Costa Rica","2012","24.5400009155273","","%"
"Costa Rica","2011","25.5599994659424","","%"
"Costa Rica","2010","24.1399993896484","","%"
"Costa Rica","2009","25.1700000762939","","%"
"Costa Rica","2008","24.8999996185303","","%"
"Croatia","2015","54.5999984741211","","%"
"Croatia","2014","54.5999984741211","","%"
"Croatia","2013","54.5999984741211","","%"
"Croatia","2012","54.5999984741211","","%"
"Croatia","2011","54.5999984741211","","%"
"Cuba","2015","36.2999992370605","","%"
"Cuba","2014","35.9000015258789","","%"
"Cuba","2013","35.9000015258789","","%"
"Cuba","2012","35.7999992370605","","%"
"Cuba","2011","34.7999992370605","","%"
"Cuba","2010","35.7000007629395","","%"
"Cuba","2009","35.9000015258789","","%"
"Cuba","2008","37.0999984741211","","%"
"Cuba","2007","37.0999984741211","","%"
"Cuba","2006","36.7999992370605","","%"
"Cuba","2005","38.7999992370605","","%"
"Cuba","2004","38.7999992370605","","%"
"Cyprus","2005","29.7999992370605","","%"
"Cyprus","2004","28.3999996185303","","%"
"Cyprus","2003","23","","%"
"Cyprus","2002","18.2999992370605","","%"
"Cyprus","2001","15.8999996185303","","%"
"Cyprus","2000","14.3000001907349","","%"
"Cyprus","1999","13.3000001907349","","%"
"Cyprus","1998","12.8000001907349","","%"
"Cyprus","1997","12","","%"
"Cyprus","1996","11.1999998092651","","%"
"Cyprus","1995","8.10000038146973","","%"
"Cyprus","1994","6.80000019073486","","%"
"Cyprus","1993","6.69999980926514","","%"
"Cyprus","1992","6.40000009536743","","%"
"Czechia","2015","85.1999969482422","","%"
"Czechia","2014","85.3000030517578","","%"
"Czechia","2013","84.6999969482422","","%"
"Czechia","2012","83","","%"
"Czechia","2011","83.4000015258789","","%"
"Czechia","2010","82.3000030517578","","%"
"Czechia","2009","81.0999984741211","","%"
"Czechia","2008","81.0999984741211","","%"
"Czechia","2007","78.5999984741211","","%"
"Czechia","2006","77.4000015258789","","%"
"Czechia","2005","76.6999969482422","","%"
"Czechia","2004","75.5","2","%"
"Czechia","2003","75.3000030517578","2","%"
"Czechia","2002","75.3000030517578","2","%"
"Czechia","2001","72.5","2","%"
"Czechia","2000","72.4000015258789","2","%"
"Czechia","1999","64.4000015258789","","%"
"Czechia","1998","64","","%"
"Czechia","1997","62","","%"
"Czechia","1996","60","","%"
"Czechia","1995","58","","%"
"Czechia","1994","57","","%"
"Czechia","1993","54","","%"
"Czechia","1992","53","","%"
"Czechia","1991","53","","%"
"Czechia","1990","53","","%"
"Denmark","2014","91","2","%"
"Denmark","2013","90.8000030517578","","%"
"Denmark","2012","90.6999969482422","","%"
"Denmark","2011","90.6999969482422","","%"
"Denmark","2010","90.3000030517578","","%"
"Denmark","2009","89.6999969482422","","%"
"Denmark","2000","87.8000030517578","","%"
"Dominica","2005","23","","%"
"Dominican Republic","2000","31.3999996185303","","%"
"Ecuador","2012","65.5100021362305","","%"
"Ecuador","2011","63.4199981689453","","%"
"Ecuador","2010","58.8199996948242","","%"
"Ecuador","2009","57.6300010681152","","%"
"Ecuador","2008","57.5499992370605","","%"
"Ecuador","2007","55.1800003051758","","%"
"Ecuador","2006","52.560001373291","","%"
"Ecuador","2005","52.9700012207031","","%"
"El Salvador","2012","47.1100006103516","","%"
"El Salvador","2011","47.3800010681152","","%"
"El Salvador","2010","47.1399993896484","","%"
"El Salvador","2009","47.4900016784668","","%"
"El Salvador","2008","47.8899993896484","","%"
"El Salvador","2007","51.2700004577637","","%"
"Estonia","2014","82","2","%"
"Estonia","2013","82.4000015258789","","%"
"Estonia","2012","82.6999969482422","","%"
"Estonia","2011","82.1999969482422","","%"
"Estonia","2010","81.5999984741211","","%"
"Estonia","2009","81","","%"
"Estonia","2008","81","","%"
"Estonia","2007","75","","%"
"Estonia","2006","75","","%"
"Estonia","2005","75","","%"
"Estonia","2004","73","","%"
"Estonia","2003","71","2","%"
"Estonia","2002","71","2","%"
"Estonia","2001","70","2","%"
"Estonia","2000","70","2","%"
"Finland","2013","83","2","%"
"Finland","2012","83","2","%"
"Finland","2011","83","2","%"
"Finland","2010","83","","%"
"Finland","2002","81","2","%"
"Finland","2001","81","2","%"
"Finland","2000","80","2","%"
"France","2014","82.0999984741211","","%"
"France","2013","82.0999984741211","2","%"
"France","2012","82","2","%"
"France","2011","82","2","%"
"France","2010","82","","%"
"France","2004","82.4000015258789","2","%"
"France","2001","81.5","2","%"
"French Guiana","2004","46.9000015258789","","%"
"French Guiana","2001","49.2000007629395","","%"
"French Guiana","1998","12.1000003814697","","%"
"Germany","2013","96.1579971313477","","%"
"Germany","2012","96.0070037841797","2","%"
"Germany","2011","95.8560028076172","2","%"
"Germany","2010","95.7030029296875","","%"
"Germany","2007","97.0999984741211","","%"
"Germany","2004","95.3000030517578","","%"
"Germany","2001","94.5","","%"
"Germany","1998","92.6999969482422","","%"
"Germany","1995","91.9000015258789","","%"
"Germany","1991","87.0999984741211","","%"
"Greece","2014","92.8300018310547","","%"
"Greece","2013","92.8300018310547","","%"
"Greece","2011","88.0999984741211","","%"
"Greece","2010","87.3000030517578","","%"
"Greece","2009","87.3000030517578","","%"
"Greece","2007","85","","%"
"Guadeloupe","2004","39.2999992370605","","%"
"Guadeloupe","2001","40.5","","%"
"Guatemala","2011","44.4000015258789","","%"
"Guatemala","2006","65.1999969482422","","%"
"Guatemala","2002","41.9000015258789","","%"
"Guatemala","1995","29.5","","%"
"Guinea","2009","11","8","%"
"Guinea","2008","11","8","%"
"Guinea","2007","10","8","%"
"Guinea","2006","10","8","%"
"Guinea","2005","10","8","%"
"Guyana","2009","7.19999980926514","","%"
"Honduras","2015","36.9000015258789","","%"
"Honduras","2014","39.0999984741211","","%"
"Honduras","2013","36.5699996948242","","%"
"Honduras","2012","36.9000015258789","","%"
"Honduras","2011","36.2200012207031","","%"
"Honduras","2010","35.2999992370605","","%"
"Honduras","2009","35.5699996948242","","%"
"Honduras","2008","34.6399993896484","","%"
"Honduras","2007","33","","%"
"Honduras","2006","31.6700000762939","","%"
"Honduras","2005","28.8999996185303","","%"
"Honduras","2004","32.2900009155273","","%"
"Honduras","1990","23.3999996185303","","%"
"Hungary","2015","78.7809982299805","2","%"
"Hungary","2014","76.8639984130859","2","%"
"Hungary","2013","75.0189971923828","2","%"
"Hungary","2012","74.015998840332","2","%"
"Hungary","2011","72.7080001831055","2","%"
"Hungary","2010","72.2979965209961","2","%"
"Hungary","2009","72","2","%"
"Hungary","2008","71","2","%"
"Hungary","2007","69.8000030517578","2","%"
"Hungary","2006","67.4000015258789","2","%"
"Hungary","2005","64.9000015258789","2","%"
"Hungary","2004","62.2000007629395","","%"
"Hungary","2003","59.0999984741211","","%"
"Hungary","2002","56","","%"
"Hungary","2001","53.4000015258789","","%"
"Hungary","2000","51","","%"
"Hungary","1999","49.0999984741211","2","%"
"Hungary","1998","47.5999984741211","2","%"
"Hungary","1997","46","2","%"
"Hungary","1996","44.9000015258789","2","%"
"Hungary","1995","44.2000007629395","2","%"
"Hungary","1994","43.5","2","%"
"Hungary","1993","42.7000007629395","2","%"
"Hungary","1992","35","2","%"
"Hungary","1990","42.9000015258789","2","%"
"Iceland","2010","91","2","%"
"Iceland","2008","92","","%"
"Iceland","2005","90","","%"
"Iceland","2004","89","","%"
"Iceland","2003","89","","%"
"Iceland","2002","89","","%"
"Iceland","2001","90","","%"
"Iceland","2000","90","","%"
"Iceland","1999","90","","%"
"Iceland","1998","90","","%"
"Iceland","1997","90","","%"
"Iceland","1996","90","","%"
"Iceland","1995","90","","%"
"Iceland","1994","90","","%"
"Iceland","1993","90","","%"
"Iceland","1992","90","","%"
"Iceland","1991","90","","%"
"Iceland","1990","90","","%"
"Iraq","2015","38.4000015258789","9","%"
"Iraq","2014","31.7999992370605","10","%"
"Iraq","2013","33.2999992370605","10","%"
"Iraq","2012","32.2000007629395","","%"
"Iraq","2011","27","","%"
"Iraq","2010","23.7999992370605","","%"
"Iraq","2009","27","","%"
"Iraq","2008","26","","%"
"Iraq","2005","25.7000007629395","","%"
"Ireland","2014","69","2","%"
"Ireland","2013","69","2","%"
"Ireland","2011","69","2","%"
"Ireland","2009","77","2","%"
"Ireland","2007","65","2","%"
"Israel","2015","99","","%"
"Israel","2014","98.9000015258789","","%"
"Israel","2013","98.8000030517578","","%"
"Israel","2012","98.5","","%"
"Israel","2011","98.1999969482422","2","%"
"Israel","2010","98.0999984741211","2","%"
"Israel","2009","98","2","%"
"Israel","2008","97.6999969482422","2","%"
"Israel","2007","97.5999984741211","2","%"
"Israel","2006","97.3000030517578","2","%"
"Israel","2005","97","2","%"
"Israel","2004","96.5","2","%"
"Israel","2003","96","2","%"
"Israel","2002","95.4000015258789","2","%"
"Israel","2001","95","2","%"
"Israel","2000","94.3000030517578","2","%"
"Israel","1995","91.1999969482422","2","%"
"Israel","1990","88.5","2","%"
"Italy","2009","94","2","%"
"Japan","2015","77.8000030517578","","%"
"Japan","2014","77.5999984741211","","%"
"Japan","2013","77","","%"
"Japan","2012","76.3000030517578","","%"
"Japan","2011","75.8000030517578","","%"
"Japan","2010","75.0999984741211","","%"
"Japan","2009","73.6999969482422","","%"
"Japan","2008","72.6999969482422","","%"
"Japan","2007","71.6999969482422","","%"
"Japan","2006","71","","%"
"Japan","2005","69.2564010620117","","%"
"Japan","2004","68.0697021484375","","%"
"Japan","2003","67","","%"
"Japan","2002","65","","%"
"Japan","2001","64","","%"
"Japan","2000","62","","%"
"Japan","1995","54","","%"
"Japan","1990","44","","%"
"Jordan","2015","62.0999984741211","","%"
"Jordan","2014","59.7000007629395","","%"
"Jordan","2013","59.7000007629395","","%"
"Jordan","2012","59.7000007629395","","%"
"Jordan","2011","67","","%"
"Jordan","2010","65","","%"
"Jordan","2009","63","","%"
"Jordan","2008","63","","%"
"Jordan","2007","62","","%"
"Jordan","2006","60","","%"
"Jordan","2005","59","","%"
"Kazakhstan","2015","57.0999984741211","","%"
"Kazakhstan","2014","62.7000007629395","","%"
"Kazakhstan","2013","59.5","","%"
"Kazakhstan","2012","59.5999984741211","","%"
"Kazakhstan","2011","60.2999992370605","","%"
"Kazakhstan","2010","51.5999984741211","","%"
"Kazakhstan","2009","51.5999984741211","","%"
"Kazakhstan","2008","52.2000007629395","","%"
"Kazakhstan","2007","45.5999984741211","","%"
"Kazakhstan","2006","54","","%"
"Kenya","2012","4.90000009536743","","%"
"Kenya","2011","4.90000009536743","","%"
"Kenya","2010","4.90000009536743","","%"
"Kenya","2009","4.90000009536743","","%"
"Kenya","2008","4.90000009536743","","%"
"Kenya","2007","4.90000009536743","","%"
"Kenya","2006","4.90000009536743","","%"
"Kenya","2005","4.90000009536743","","%"
"Kenya","2004","4.90000009536743","","%"
"Kenya","2003","4.90000009536743","","%"
"Kenya","2002","4.90000009536743","","%"
"Kenya","2001","4.90000009536743","","%"
"Kenya","2000","4.90000009536743","","%"
"Kenya","1999","4.90000009536743","","%"
"Kenya","1998","4.90000009536743","","%"
"Kenya","1997","4.90000009536743","","%"
"Kenya","1996","4.90000009536743","","%"
"Kenya","1995","4.90000009536743","","%"
"Kenya","1990","4.90000009536743","","%"
"Kuwait","2013","100","","%"
"Kuwait","2012","100","","%"
"Kuwait","2011","100","","%"
"Kuwait","2010","100","","%"
"Kuwait","2009","100","","%"
"Kuwait","2008","100","","%"
"Kuwait","2007","100","","%"
"Kuwait","2006","100","","%"
"Kuwait","2005","100","","%"
"Kuwait","2004","100","","%"
"Kuwait","2003","100","","%"
"Kuwait","2002","100","","%"
"Kuwait","2001","100","","%"
"Kuwait","2000","100","","%"
"Kyrgyzstan","2009","19.7999992370605","","%"
"Kyrgyzstan","1999","23.1000003814697","","%"
"Latvia","2013","71.0999984741211","","%"
"Latvia","2012","70.8000030517578","","%"
"Latvia","2011","67.8000030517578","","%"
"Latvia","2010","64.3000030517578","","%"
"Latvia","2009","66.5","","%"
"Latvia","2008","61.2999992370605","","%"
"Latvia","2007","64.0999984741211","","%"
"Latvia","2006","64.6999969482422","","%"
"Latvia","2005","65.5","","%"
"Latvia","2004","66.0999984741211","","%"
"Latvia","2003","70.1999969482422","","%"
"Latvia","2002","65.1999969482422","","%"
"Lebanon","2004","67.4000015258789","","%"
"Liechtenstein","2015","99.9000015258789","","%"
"Lithuania","2015","72.4509963989258","","%"
"Lithuania","2014","69.609001159668","","%"
"Lithuania","2013","67","","%"
"Lithuania","2012","67","","%"
"Lithuania","2009","71.4800033569336","","%"
"Lithuania","2008","70.3000030517578","","%"
"Lithuania","2003","69.8000030517578","","%"
"Lithuania","2002","68.3000030517578","","%"
"Luxembourg","2015","100","2","%"
"Luxembourg","2014","101","2","%"
"Luxembourg","2013","99","","%"
"Luxembourg","2012","99","","%"
"Luxembourg","2011","99","","%"
"Luxembourg","2010","97.0999984741211","","%"
"Luxembourg","2003","100","2","%"
"Luxembourg","1999","93","","%"
"Luxembourg","1995","87.5","","%"
"Luxembourg","1994","87.3000030517578","","%"
"Maldives","2012","100","","%"
"Maldives","2011","100","","%"
"Maldives","2010","100","","%"
"Maldives","2009","100","","%"
"Maldives","2008","100","","%"
"Maldives","2007","100","","%"
"Maldives","2006","100","","%"
"Maldives","2005","100","","%"
"Maldives","2004","100","","%"
"Maldives","2003","100","","%"
"Maldives","2002","100","","%"
"Maldives","2001","100","","%"
"Maldives","2000","100","","%"
"Maldives","1999","100","","%"
"Mali","2015","23.2000007629395","11","%"
"Mali","2013","23.1000003814697","11","%"
"Mali","2009","14","11","%"
"Malta","2015","98.620002746582","","%"
"Malta","2014","98.5800018310547","","%"
"Malta","2013","98.5400009155273","","%"
"Malta","2012","98.5","","%"
"Malta","2011","98.4599990844727","","%"
"Malta","2010","98.4300003051758","","%"
"Malta","2009","100","","%"
"Malta","2008","100","","%"
"Malta","2007","100","","%"
"Malta","2006","100","","%"
"Malta","2005","100","","%"
"Malta","2004","100","","%"
"Malta","2003","100","","%"
"Malta","2002","100","","%"
"Malta","2001","100","","%"
"Malta","2000","100","","%"
"Marshall Islands","2011","37.7999992370605","","%"
"Marshall Islands","2007","43.2999992370605","","%"
"Martinique","2004","48.2000007629395","","%"
"Martinique","2001","44.5200004577637","","%"
"Mauritius","2000","20","","%"
"Mauritius","1999","15","","%"
"Mauritius","1998","10","","%"
"Mauritius","1997","10","","%"
"Mauritius","1996","10","","%"
"Mauritius","1995","10","","%"
"Mauritius","1990","10","","%"
"Mexico","2010","70.5699996948242","2","%"
"Mexico","2005","67.5999984741211","2","%"
"Mexico","2000","59.2000007629395","2","%"
"Mexico","1995","57.4000015258789","","%"
"Mexico","1990","50.0999984741211","","%"
"Monaco","2015","100","","%"
"Monaco","2014","100","","%"
"Monaco","2013","100","","%"
"Monaco","2012","100","","%"
"Monaco","2011","100","","%"
"Monaco","2010","100","","%"
"Monaco","2009","100","","%"
"Monaco","2008","100","","%"
"Monaco","2007","100","","%"
"Monaco","2006","100","","%"
"Monaco","2005","100","","%"
"Monaco","2004","100","","%"
"Monaco","2003","100","","%"
"Monaco","2002","100","","%"
"Monaco","2001","100","","%"
"Monaco","2000","100","","%"
"Monaco","1999","100","","%"
"Monaco","1998","100","","%"
"Monaco","1997","100","","%"
"Monaco","1996","100","","%"
"Monaco","1995","100","","%"
"Monaco","1990","100","","%"
"Montenegro","2012","65.5","","%"
"Montenegro","2011","65.5","","%"
"Montenegro","2010","65","","%"
"Montenegro","2009","35","","%"
"Morocco","2015","74","","%"
"Morocco","2014","73","","%"
"Morocco","2013","72","","%"
"Morocco","2012","72","","%"
"Netherlands","2015","99.4000015258789","","%"
"Netherlands","2014","99.4000015258789","","%"
"Netherlands","2013","99.4000015258789","","%"
"Netherlands","2012","99.4000015258789","","%"
"Netherlands","2011","99.4000015258789","","%"
"Netherlands","2010","99.3000030517578","","%"
"Netherlands","2009","99","","%"
"Netherlands","2008","99.3000030517578","","%"
"Netherlands","2006","99.0999984741211","","%"
"Netherlands","2005","99","","%"
"Netherlands","2004","98.8000030517578","","%"
"Netherlands","2003","98.5999984741211","","%"
"Netherlands","2002","98.5","","%"
"Netherlands","2001","98.4000015258789","","%"
"Netherlands","2000","98.1999969482422","","%"
"Netherlands","1999","98","","%"
