"Country or Area","Year","Value","Value Footnotes","Unit"
"Singapore","2001","13","","1000 cubic metres/day"
"Singapore","2000","13","","1000 cubic metres/day"
"Singapore","1999","13","","1000 cubic metres/day"
"Singapore","1998","13","","1000 cubic metres/day"
"Singapore","1997","13","","1000 cubic metres/day"
"Singapore","1996","12","","1000 cubic metres/day"
"Singapore","1995","12","","1000 cubic metres/day"
"Singapore","1990","9","","1000 cubic metres/day"

"fnSeqID","Footnote"
"1","Figures refer to licensed peak flow rate. This means that the quantity of waste water treated is expected to be smaller than the figures."
"2","The Iraq Environmental Survey for the Industry Sector for 2012, the data included represents the amount generated from the industry sector and data on processed wastewater are not available in separate treatment facilities for households."
"3","Data is for industries connected to the Public Wastewater System."
